latitude,longitude,altitude,geometry,gestore,comune_ok,indirizzo,id
41.089747222,16.895986111,,Point,Linkem,Bari,Bari ---- Via Caduti del Lavoro 2 - Linkem,217
41.106063888,16.904908333,,Point,Iliad Italia s.p.a,Bari,Bari ---- Via Papalia 9/G,218
41.106063888,16.904908333,,Point,Linkem,Bari,Bari ---- Via Papalia 9/G,219
41.106111111,16.904630555,,Point,Telecom Italia S.p.A.,Bari,Bari ---- Via Papalia 9/B,220
41.105241666,16.904794444,,Point,Wind Tre s.p.a.,Bari,Bari ---- Via Papalia 9/I,221
41.105241666,16.904794444,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Via Papalia 9/I,222
41.062888888,16.908088888,,Point,Wind Tre s.p.a.,Triggiano,Triggiano ---- Strada Provinciale 135 n.d. c/o Centrale ENEL,223
41.062888888,16.908088888,,Point,Iliad Italia s.p.a,Triggiano,Triggiano ---- Strada Provinciale 135 n.d. c/o Centrale ENEL,224
40.805011111,16.9087,,Point,Vodafone Italia S.p.A.,Gioia del Colle,Gioia del Colle ---- Via Milano (Loc. Masseria Giosafatto) 1027,225
40.805011111,16.9087,,Point,Iliad Italia s.p.a,Gioia del Colle,Gioia del Colle ---- Via Milano (Loc. Masseria Giosafatto) 1027,226
40.805011111,16.9087,,Point,Linkem,Gioia del Colle,Gioia del Colle ---- Via Milano (Loc. Masseria Giosafatto) 1027,227
41.109194444,16.911638888,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Via Gentile C.da Paduli n.d.,228
41.109194444,16.911638888,,Point,Wind Tre s.p.a.,Bari,Bari ---- Via Gentile C.da Paduli n.d.,229
41.101736111,16.913480555,,Point,Wind Tre s.p.a.,Bari,Bari ---- Via Tenente Suglia 27,230
41.019027777,16.916527777,,Point,Wind Tre s.p.a.,Cellamare,Cellamare ---- Strada Comunale Sconnola n.d.,231
41.019027777,16.916527777,,Point,Iliad Italia s.p.a,Cellamare,Cellamare ---- Strada Comunale Sconnola n.d.,232
41.105818722,16.92339375,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Contrada San Marco c/o Campi Sportivi Bellavista n.d.,233
41.105818722,16.92339375,,Point,Telecom Italia S.p.A.,Bari,Bari ---- Contrada San Marco c/o Campi Sportivi Bellavista n.d.,234
41.023972222,16.933375,,Point,Wind Tre s.p.a.,Cellamare,Cellamare ---- Via Massaracina n.d.,235
40.892538888,16.938438888,,Point,Vodafone Italia S.p.A.,Sammichele di Bari,Sammichele di Bari ---- Contrada Macchione n.d.,236
40.892538888,16.938438888,,Point,Iliad Italia s.p.a,Sammichele di Bari,Sammichele di Bari ---- Contrada Macchione n.d.,237
40.786788888,16.943327777,,Point,Wind Tre s.p.a.,Gioia del Colle,Gioia del Colle ---- Via strada Vicinale Santa Candida snc,238
41.088638888,16.977694444,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Località San Giorgio - S.S. 16 Complanare Ovest n.d. (Fg. 2/C P.lla 53),239
41.088638888,16.977694444,,Point,Telecom Italia S.p.A.,Bari,Bari ---- Località San Giorgio - S.S. 16 Complanare Ovest n.d. (Fg. 2/C P.lla 53),240
41.093111111,16.962333333,,Point,Wind Tre s.p.a.,Bari,Bari ---- Località San Giorgio - 1° traversa Str. S. Giorgio n.d.,241
41.093111111,16.962333333,,Point,Linkem S.p.A.,Bari,Bari ---- Località San Giorgio - 1° traversa Str. S. Giorgio n.d.,242
41.093111111,16.962333333,,Point,Iliad Italia s.p.a,Bari,Bari ---- Località San Giorgio - 1° traversa Str. S. Giorgio n.d.,243
41.093166666,16.962388888,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Località San Giorgio - 4° traversa Str. S. Giorgio n.d.,244
41.093166666,16.962388888,,Point,Telecom Italia S.p.A.,Bari,Bari ---- Località San Giorgio - 4° traversa Str. S. Giorgio n.d.,245
41.033908333,16.968697222,,Point,Wind Tre s.p.a.,Noicattaro,Noicattaro ---- Strada Comunale Noicattaro - Capurso n.d.,246
41.033908333,16.968697222,,Point,Iliad Italia s.p.a,Noicattaro,Noicattaro ---- Strada Comunale Noicattaro - Capurso n.d.,247
41.038138888,16.997111111,,Point,Wind Tre s.p.a.,Noicattaro,Noicattaro ---- Strada Provinciale 117 n.d. c/o Palazzetto dello Sport,248
41.038138888,16.997111111,,Point,Vodafone Italia S.p.A.,Noicattaro,Noicattaro ---- Strada Provinciale 117 n.d. c/o Palazzetto dello Sport,249
41.035208333,16.987,,Point,Wind Tre s.p.a.,Noicattaro,Noicattaro ---- Via Mons. Pardo 28/A,250
41.013138888,16.991555555,,Point,Telecom Italia S.p.A.,Rutigliano,Rutigliano ---- Strada Comunale Rutigliano-Cellamare n.d.,251
41.013138888,16.991555555,,Point,Vodafone Italia S.p.A.,Rutigliano,Rutigliano ---- Strada Comunale Rutigliano-Cellamare n.d.,252
41.084583333,16.994833333,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Località Torre a Mare - Trav. 16 di Via Bari 20,253
41.031916666,16.997888888,,Point,Wind Tre s.p.a.,Noicattaro,Noicattaro ---- Via Don Vito Boccuzzi 34,254
41.087805555,17.000305555,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Località Torre a Mare - Via Principi di Piemonte 6,255
41.033952777,17.005138888,,Point,Vodafone Italia S.p.A.,Noicattaro,Noicattaro ---- Contrada Cipierno Viscigliole n.d.,256
40.998638888,17.050972222,,Point,Wind Tre s.p.a.,Rutigliano,Rutigliano ---- Contrada Parco Fracasso n.d.,257
40.796611111,17.123055555,,Point,Telecom Italia S.p.A.,Noci,Noci ---- Via Principe Umberto 3,258
40.796611111,17.123055555,,Point,Vodafone Italia S.p.A.,Noci,Noci ---- Via Principe Umberto 3,259
40.887888888,17.177219444,,Point,Vodafone Italia S.p.A.,Castellana Grotte,Castellana Grotte ---- Strada Comunale Vecchia per Monopoli n.d.,260
40.887888888,17.177219444,,Point,Telecom Italia S.p.A.,Castellana Grotte,Castellana Grotte ---- Strada Comunale Vecchia per Monopoli n.d.,261
40.964758333,17.183297222,,Point,Wind Tre s.p.a.,Polignano a Mare,Polignano a Mare ---- Contrada Perrazza n.d.,262
40.964758333,17.183297222,,Point,Vodafone Italia S.p.A.,Polignano a Mare,Polignano a Mare ---- Contrada Perrazza n.d.,263
40.964758333,17.183297222,,Point,Iliad Italia s.p.a,Polignano a Mare,Polignano a Mare ---- Contrada Perrazza n.d.,264
40.993380555,17.187538888,,Point,Telecom Italia S.p.A.,Polignano a Mare,Polignano a Mare ---- Strada Comunale Fusella snc,265
40.779888888,17.24625,,Point,Vodafone Italia S.p.A.,Alberobello,Alberobello ---- Strada Statale 172 n.d. c/o Palazzetto dello Sport,266
40.779888888,17.24625,,Point,Wind Tre s.p.a.,Alberobello,Alberobello ---- Strada Statale 172 n.d. c/o Palazzetto dello Sport,267
40.922263888,17.315938888,,Point,Iliad Italia s.p.a,Monopoli,"Monopoli ---- Strada Statale 16 KM 848,3 n.d.",268
40.922263888,17.315938888,,Point,Vodafone Italia S.p.A.,Monopoli,"Monopoli ---- Strada Statale 16 KM 848,3 n.d.",269
40.922263888,17.315938888,,Point,Wind Tre s.p.a.,Monopoli,"Monopoli ---- Strada Statale 16 KM 848,3 n.d.",270
40.922263888,17.315938888,,Point,Telecom Italia S.p.A.,Monopoli,"Monopoli ---- Strada Statale 16 KM 848,3 n.d.",271
40.84675,17.314972222,,Point,Videopuglia s.r.l.,Monopoli,Monopoli ---- Contrada Aratico n.d.,272
40.758111111,17.337027777,,Point,WIND S.p.A.,Locorotondo,Locorotondo ---- Contrada Marangi c/o Cimitero snc,273
40.758111111,17.337027777,,Point,Iliad Italia s.p.a,Locorotondo,Locorotondo ---- Contrada Marangi c/o Cimitero snc,274
41.101891666,16.912722222,,Point,Telecom Italia S.p.A.,Bari,Bari ---- Via Toscanini 26,275
41.087027777,16.999583333,,Point,Iliad Italia s.p.a,Bari,Bari ---- Località Torre a Mare - P.zza Vittorio Veneto 9,276
41.087027777,16.999583333,,Point,Linkem,Bari,Bari ---- Località Torre a Mare - P.zza Vittorio Veneto 9,277
40.791677777,16.753838888,,Point,Telecom Italia S.p.A.,Santeramo in Colle,Santeramo in Colle ---- Corso Tripoli 188,278
41.120305555,16.8741,,Point,Wind Tre s.p.a.,Bari,Bari ---- Via De Giosa 98,279
41.120305555,16.8741,,Point,Linkem,Bari,Bari ---- Via De Giosa 98,280
41.120361111,16.8745,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Via Carulli 46,281
41.141888888,16.414133333,,Point,Wind Tre s.p.a.,Corato,Corato ---- Via Gravina c/o Stadio Comunale n.d.,282
40.894388888,16.758972222,,Point,Wind Tre s.p.a.,Cassano delle Murge,Cassano delle Murge ---- Strada Provinciale 97 Cassano-Mellitto n.d.,283
40.894388888,16.758972222,,Point,Iliad Italia s.p.a,Cassano delle Murge,Cassano delle Murge ---- Strada Provinciale 97 Cassano-Mellitto n.d.,284
41.094694444,16.800694444,,Point,Vodafone Italia S.p.A.,Modugno,Modugno ---- Via dei Muratori 1,285
41.130644444,16.542883333,,Point,Wind Tre s.p.a.,Terlizzi,Terlizzi ---- Via IV novembre c/o Comune - WindTre 19,286
40.955002777,16.383072222,,Point,Wind Tre s.p.a.,Altamura,Altamura ---- Via del  Grano 21,287
40.864027777,16.800466666,,Point,Telecom Italia S.p.A.,Acquaviva delle Fonti,Acquaviva delle Fonti ---- Piazzale Parcheggio Ospedale Miulli n.d.,288
40.864027777,16.800466666,,Point,Vodafone Italia S.p.A.,Acquaviva delle Fonti,Acquaviva delle Fonti ---- Piazzale Parcheggio Ospedale Miulli n.d.,289
40.905488888,16.835758333,,Point,Wind Tre s.p.a.,Acquaviva delle Fonti,Acquaviva delle Fonti ---- Contrada Santa Croce n.d.,290
40.905488888,16.835758333,,Point,Fastweb S.p.A.,Acquaviva delle Fonti,Acquaviva delle Fonti ---- Contrada Santa Croce n.d.,291
41.247347222,16.321405555,,Point,Vodafone Italia S.p.A.,Andria,Andria ---- Via Trani snc,292
41.141333333,16.412375,,Point,Vodafone Italia S.p.A.,Corato,Corato ---- Via Prenestina c/o Stadio Comunale n.d.,293
40.887375,17.175933333,,Point,Wind Tre s.p.a.,Castellana Grotte,Castellana Grotte ---- Strada Comunale Vecchia per Monopoli n.d. (WindTre),294
40.887375,17.175933333,,Point,Iliad Italia s.p.a,Castellana Grotte,Castellana Grotte ---- Strada Comunale Vecchia per Monopoli n.d. (WindTre),295
41.113833333,16.346833333,,Point,Iliad Italia s.p.a,Corato,Corato ---- Contrada La Murgetta n.d. (Fg. 67 P.lla 598),296
40.174511111,18.171786111,,Point,Wind Tre s.p.a.,Galatina,Galatina ---- Via Lillo snc,297
40.354558333,18.168375,,Point,Telecom Italia S.p.A.,Lecce,Lecce ---- Via Malennio 29,298
41.112680555,16.813113888,,Point,Telecom Italia S.p.A.,Bari,Bari ---- Via Lindemann n.d.,299
41.112680555,16.813113888,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Via Lindemann n.d.,300
41.02725,16.714,,Point,Vodafone Italia S.p.A.,Binetto,Binetto ---- Strada Provinciale 1 Binetto-Bitetto n.d.,301
41.02725,16.714,,Point,Telecom Italia S.p.A.,Binetto,Binetto ---- Strada Provinciale 1 Binetto-Bitetto n.d.,302
41.02725,16.714,,Point,Wind Tre s.p.a.,Binetto,Binetto ---- Strada Provinciale 1 Binetto-Bitetto n.d.,303
41.02725,16.714,,Point,Fastweb Air s.r.l.,Binetto,Binetto ---- Strada Provinciale 1 Binetto-Bitetto n.d.,304
41.02725,16.714,,Point,Iliad Italia s.p.a,Binetto,Binetto ---- Strada Provinciale 1 Binetto-Bitetto n.d.,305
39.810966666,18.343630555,,Point,Radio Kiss Kiss S.r.l.,Castrignano del Capo,Castrignano del Capo ---- Contrada Semaforo snc,306
39.810966666,18.343630555,,Point,Radio Dimensione Suono S.p.A.,Castrignano del Capo,Castrignano del Capo ---- Contrada Semaforo snc,307
39.928805555,18.359388888,,Point,Vodafone Italia S.p.A.,Tricase,Tricase ---- Via Monterosso 10,308
39.974313888,18.31295,,Point,Linkem,Montesano Salentino,Montesano Salentino ---- Località Casa vecchia snc,309
39.974313888,18.31295,,Point,Telecom Italia S.p.A.,Montesano Salentino,Montesano Salentino ---- Località Casa vecchia snc,310
39.974313888,18.31295,,Point,Vodafone Italia S.p.A.,Montesano Salentino,Montesano Salentino ---- Località Casa vecchia snc,311
39.974313888,18.31295,,Point,Linkem,Montesano Salentino,Montesano Salentino ---- Località Casa vecchia snc,312
39.974313888,18.31295,,Point,Wind Tre s.p.a.,Montesano Salentino,Montesano Salentino ---- Località Casa vecchia snc,313
39.974313888,18.31295,,Point,Iliad Italia s.p.a,Montesano Salentino,Montesano Salentino ---- Località Casa vecchia snc,314
39.974313888,18.31295,,Point,Vodafone Italia S.p.A.,Montesano Salentino,Montesano Salentino ---- Località Casa vecchia snc,315
39.797075,18.354294444,,Point,Vodafone Italia S.p.A.,Castrignano del Capo,Castrignano del Capo ---- Piazza Redentore snc,316
39.797075,18.354294444,,Point,Telecom Italia S.p.A.,Castrignano del Capo,Castrignano del Capo ---- Piazza Redentore snc,317
41.252619444,16.472008333,,Point,Vodafone Italia S.p.A.,Bisceglie,Bisceglie ---- Via Luigi di Molfetta c/o Centrale Telecom snc,318
41.228875,16.308316666,,Point,Vodafone Italia S.p.A.,Andria,Andria ---- Via Asiago 128,319
41.228875,16.308316666,,Point,Wind Tre s.p.a.,Andria,Andria ---- Via Asiago 128,320
41.311522222,16.311027777,,Point,Telecom Italia S.p.A.,Barletta,Barletta ---- Via Dell'Euro snc,321
40.061975,18.380897222,,Point,Wind Tre s.p.a.,Poggiardo,Poggiardo ---- Contrada pietrabuona snc,322
40.326955555,18.091202777,,Point,Iliad Italia s.p.a,Monteroni di Lecce,Monteroni di Lecce ---- Via Archita da Taranto 3,323
40.326955555,18.091202777,,Point,Linkem S.p.A.,Monteroni di Lecce,Monteroni di Lecce ---- Via Archita da Taranto 3,324
40.326955555,18.091202777,,Point,Wind Tre s.p.a.,Monteroni di Lecce,Monteroni di Lecce ---- Via Archita da Taranto 3,325
40.368702777,18.047755555,,Point,Vodafone Italia S.p.A.,Carmiano,Carmiano ---- Strada Provinciale Novoli km 4,326
40.368702777,18.047755555,,Point,Linkem,Carmiano,Carmiano ---- Strada Provinciale Novoli km 4,327
40.033944444,18.140736111,,Point,Wind Tre s.p.a.,Matino,Matino ---- Contrada San Salvatore snc,328
40.251247222,17.916088888,,Point,Wind Tre s.p.a.,Porto Cesareo,Porto Cesareo ---- Via Campo Sportivo snc,329
40.251247222,17.916088888,,Point,Iliad Italia s.p.a,Porto Cesareo,Porto Cesareo ---- Via Campo Sportivo snc,330
40.332352777,17.963558333,,Point,Linkem,Veglie,Veglie ---- Piazza Vito Zecca snc,331
41.089338888,16.890858333,,Point,Wind Tre s.p.a.,Bari,Bari ---- Strada Statale 16 Svincolo Mungivacca km 804+900m,332
41.089338888,16.890858333,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Strada Statale 16 Svincolo Mungivacca km 804+900m,333
41.093738888,16.949036111,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Strada Statale 16 Svincolo San Giorgio n.d.,334
41.093738888,16.949036111,,Point,Wind Tre s.p.a.,Bari,Bari ---- Strada Statale 16 Svincolo San Giorgio n.d.,335
41.093738888,16.949036111,,Point,Iliad Italia s.p.a,Bari,Bari ---- Strada Statale 16 Svincolo San Giorgio n.d.,336
41.127444444,16.818444444,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Strada Comunale Vicinale del Tesoro n.d. P.lla 483,337
41.127444444,16.818444444,,Point,Telecom Italia S.p.A.,Bari,Bari ---- Strada Comunale Vicinale del Tesoro n.d. P.lla 483,338
41.126361111,16.819297222,,Point,Wind Tre s.p.a.,Bari,Bari ---- Strada Comunale Vicinale del Tesoro n.d. P.lla 1058,339
41.077788888,17.024080555,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Località Torre a Mare - C.da Torricella n.d.,340
41.077788888,17.024080555,,Point,Telecom Italia S.p.A.,Bari,Bari ---- Località Torre a Mare - C.da Torricella n.d.,341
41.142058333,16.794852777,,Point,Wind Tre s.p.a.,Bari,Bari ---- Contrada Mammagnora - Strada Chianciano n.d.,342
41.142058333,16.794852777,,Point,Iliad Italia s.p.a,Bari,Bari ---- Contrada Mammagnora - Strada Chianciano n.d.,343
40.907422222,17.272136111,,Point,Wind Tre s.p.a.,Monopoli,Monopoli ---- Contrada Macchia di Casa n.d.,344
40.998666666,16.688916666,,Point,Wind Tre s.p.a.,Toritto,Toritto ---- Contrada La Mandra n.d.,345
40.998666666,16.688916666,,Point,Iliad Italia s.p.a,Toritto,Toritto ---- Contrada La Mandra n.d.,346
40.998666666,16.688916666,,Point,Fastweb Air s.r.l.,Toritto,Toritto ---- Contrada La Mandra n.d.,347
41.039741666,16.839172222,,Point,Wind Tre s.p.a.,Bari,Bari ---- Strada Comunale Bitritto - Loseto n.d.,348
41.039741666,16.839172222,,Point,Telecom Italia S.p.A.,Bari,Bari ---- Strada Comunale Bitritto - Loseto n.d.,349
41.096580555,16.82935,,Point,Iliad Italia s.p.a,Bari,Bari ---- Strada Statale 16 - c/o spartitraffico Svincolo Santa Caterina snc,350
41.096580555,16.82935,,Point,Vodafone Italia S.p.A.,Bari,Bari ---- Strada Statale 16 - c/o spartitraffico Svincolo Santa Caterina snc,351
41.096580555,16.82935,,Point,Wind Tre s.p.a.,Bari,Bari ---- Strada Statale 16 - c/o spartitraffico Svincolo Santa Caterina snc,352
41.081191666,16.784530555,,Point,Wind Tre s.p.a.,Modugno,Modugno ---- Via Imbriani 33,353
41.081191666,16.784530555,,Point,Iliad Italia s.p.a,Modugno,Modugno ---- Via Imbriani 33,354
41.012827777,16.796036111,,Point,Wind Tre s.p.a.,Sannicandro di Bari,Sannicandro di Bari ---- Strada Provinciale 147 Sannicandro-Modugno snc,355
40.364486111,18.082594444,,Point,Telecom Italia S.p.A.,Lecce,Lecce ---- Strada Provinciale Novoli snc,356
40.364486111,18.082594444,,Point,Vodafone Italia S.p.A.,Lecce,Lecce ---- Strada Provinciale Novoli snc,357
40.165555555,18.476430555,,Point,Telecom Italia S.p.A.,Otranto,Otranto ---- Contrada Santo Stefano snc,358
40.263055555,17.893638888,,Point,Telecom Italia S.p.A.,Porto Cesareo,Porto Cesareo ---- Via Beethoven 22,359
41.503055555,15.339138888,,Point,Telecom Italia S.p.A.,Lucera,Lucera ---- Viale Vincenzo Scarano snc,360
41.503055555,15.339138888,,Point,Vodafone Italia S.p.A.,Lucera,Lucera ---- Viale Vincenzo Scarano snc,361
40.904388888,17.340638888,,Point,Vodafone Italia S.p.A.,Monopoli,Monopoli ---- Contrada Lamandia n.d.,362
40.904388888,17.340638888,,Point,Wind Tre s.p.a.,Monopoli,Monopoli ---- Contrada Lamandia n.d.,363
41.205719444,15.902158333,,Point,Telecom Italia S.p.A.,Cerignola,Cerignola ---- Contrada Salve Regina snc,364
41.205719444,15.902158333,,Point,Vodafone Italia S.p.A.,Cerignola,Cerignola ---- Contrada Salve Regina snc,365
40.503194444,18.09895,,Point,Wind Tre s.p.a.,Lecce,Squinzano ---- Contrada Masseria Romatelle snc,366
40.19085,18.315294444,,Point,Wind Tre s.p.a.,Carpignano Salentino,Carpignano Salentino ---- Contrada Fondo Pellegrina snc,367
40.19085,18.315294444,,Point,Iliad Italia s.p.a,Carpignano Salentino,Carpignano Salentino ---- Contrada Fondo Pellegrina snc,368
40.203777777,18.314022222,,Point,Wind Tre s.p.a.,Martano,Martano ---- Via Costantino snc,369
40.203777777,18.314022222,,Point,Iliad Italia s.p.a,Martano,Martano ---- Via Costantino snc,370
41.706666666,15.657666666,,Point,Wind Tre s.p.a.,San Marco in Lamis,San Marco in Lamis ---- Via XX Luglio - 1 snc,371
41.466138888,15.52225,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Via Giuseppe La Torre 310,372
41.466138888,15.52225,,Point,Linkem,Foggia,Foggia ---- Via Giuseppe La Torre 310,373
41.199388888,15.561480555,,Point,Telecom Italia S.p.A.,Ascoli Satriano,Ascoli Satriano ---- Via Arno snc,374
41.520833333,15.900333333,,Point,Wind Tre s.p.a.,Manfredonia,Manfredonia ---- Contrada Torre Rossa - SS 159 snc,375
41.55225,15.890611111,,Point,Telecom Italia S.p.A.,Manfredonia,Manfredonia ---- Strada Provinciale Zapponeta - Manfredonia snc,376
41.55225,15.890611111,,Point,Vodafone Italia S.p.A.,Manfredonia,Manfredonia ---- Strada Provinciale Zapponeta - Manfredonia snc,377
41.442027777,15.556166666,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Via Ignazio D'Addedda 334,378
41.442027777,15.556166666,,Point,Linkem S.p.A.,Foggia,Foggia ---- Via Ignazio D'Addedda 334,379
41.442027777,15.556166666,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Via Ignazio D'Addedda 334,380
41.894277777,15.195305555,,Point,Telecom Italia S.p.A.,Chieuti,Chieuti ---- Contrada Masseria Chiesa Marescallo Scaricatore snc,381
41.894277777,15.195305555,,Point,Vodafone Italia S.p.A.,Chieuti,Chieuti ---- Contrada Masseria Chiesa Marescallo Scaricatore snc,382
41.879555555,16.170888888,,Point,Cairo Network s.r.l.,Vieste,Vieste ---- Contrada Petto 1 snc,383
41.879555555,16.170888888,,Point,Elettronica Industriale spa,Vieste,Vieste ---- Contrada Petto 1 snc,384
41.879555555,16.170888888,,Point,Tele Dehon s.r.l.,Vieste,Vieste ---- Contrada Petto 1 snc,385
41.879555555,16.170888888,,Point,PRIMA TV spa,Vieste,Vieste ---- Contrada Petto 1 snc,386
41.879555555,16.170888888,,Point,Elettronica Industriale spa,Vieste,Vieste ---- Contrada Petto 1 snc,387
41.879555555,16.170888888,,Point,Elettronica Industriale spa,Vieste,Vieste ---- Contrada Petto 1 snc,388
41.879555555,16.170888888,,Point,Elettronica Industriale spa,Vieste,Vieste ---- Contrada Petto 1 snc,389
41.879555555,16.170888888,,Point,Elettronica Industriale spa,Vieste,Vieste ---- Contrada Petto 1 snc,390
41.273938888,16.417288888,,Point,Wind Tre s.p.a.,Trani,Trani ---- Via Imbriani c/o parcheggio Palazzo di Città snc,391
41.273938888,16.417288888,,Point,Telecom Italia S.p.A.,Trani,Trani ---- Via Imbriani c/o parcheggio Palazzo di Città snc,392
41.273938888,16.417288888,,Point,Iliad Italia s.p.a,Trani,Trani ---- Via Imbriani c/o parcheggio Palazzo di Città snc,393
41.198422222,16.1923,,Point,Vodafone Italia S.p.A.,Andria,Andria ---- Contrada Paparicotta snc,394
